hero_id,item_0,item_1,item_2,item_3,item_4,item_5
22,29,259,102,77,77,232
136,50,569,116,8,596,36
52,36,77,121,29,162,9
137,116,0,180,0,0,0
5,214,36,593,43,0,0
106,41,8,50,569,166,36
101,180,0,190,0,0,232
104,1,116,36,0,50,596
19,252,36,41,63,1,108
128,180,593,36,908,218,188
54,151,168,50,117,11,112
52,96,116,119,48,121,1
5,102,931,42,254,30,188
136,50,116,1,141,596,208
26,102,214,1,188,37,232
14,50,600,112,108,116,125
9,214,0,36,102,226,908
31,102,36,37,214,0,38
100,108,36,40,116,50,1
135,600,50,116,36,598,0
54,151,168,143,50,160,116
121,214,188,40,0,36,232
81,36,151,112,63,17,73
109,147,141,63,36,160,10
43,65,119,63,116,0,40
5,218,178,214,73,185,188
75,190,218,102,188,34,214
11,34,604,108,0,116,48
56,1466,0,36,63,135,263
28,108,63,102,226,244,36
86,24,265,232,1,48,57
123,214,36,232,102,7,240
51,36,40,593,0,214,0
100,168,36,596,41,50,21
29,1,50,598,36,908,90
35,172,75,63,116,249,263
88,102,0,1,214,232,36
135,50,116,1,252,112,168
5,30,908,214,102,218,188
52,96,116,119,48,121,1
8,50,1,158,596,143,24
86,232,34,0,1,29,0
137,50,24,273,36,116,108
109,149,139,147,236,160,63
5,36,188,254,0,214,21
104,208,50,1,151,149,36
101,0,37,259,206,29,232
114,166,116,63,36,160,108
85,19,178,0,127,180,0
98,178,121,226,131,29,273
43,36,119,41,116,534,63
69,65,1,116,50,108,908
5,214,185,21,73,0,0
114,108,116,63,143,145,181
64,100,29,40,102,188,232
11,26,63,236,249,139,75
86,29,102,1,232,60,34
84,226,218,34,88,188,29
54,50,151,143,152,168,569
9,63,123,41,158,0,236
2,36,50,267,226,131,273
38,48,635,1,30,116,96
52,96,116,119,48,121,1
5,102,185,214,254,0,188
14,50,1,125,112,116,108
123,240,29,36,232,176,0
86,188,102,218,0,214,232
74,36,24,116,77,65,48
129,178,50,1,116,232,30
30,36,102,214,218,188,0
6,1,263,63,147,75,36
29,36,180,1,908,9,131
22,180,36,188,102,88,23
10,63,147,116,596,108,36
51,188,127,34,42,214,108
25,41,116,249,123,48,596
81,63,1,151,116,250,114
64,36,254,102,214,131,232
100,214,188,36,1,21,108
19,108,41,1,50,141,141
43,63,114,210,119,116,77
128,908,240,36,29,102,40
52,30,116,29,121,96,1
8,139,154,0,108,50,145
5,102,100,34,214,40,218
129,596,1,73,36,116,50
9,36,43,908,102,180,16
120,60,1,569,174,180,36
137,116,50,119,36,178,11
100,50,36,596,1,102,40
42,50,36,1,151,135,116
86,29,102,1,0,34,232
10,123,63,147,36,60,160
84,65,34,43,232,29,88
2,116,50,1,127,36,69
9,41,63,158,147,75,0
69,65,1,908,50,108,40
136,41,108,50,116,141,596
114,116,250,63,36,166,181
64,34,29,188,190,232,86
5,188,218,73,185,214,0
89,63,147,160,250,143,114
98,226,131,119,29,178,273
5,214,36,116,102,188,43
136,50,36,143,116,0,244
74,65,267,77,48,108,244
19,50,1,102,34,100,108
8,139,160,147,1,63,158
137,110,116,50,273,48,1
100,1,50,229,40,218,36
14,119,1,108,125,116,50
26,1,36,232,214,40,188
29,11,908,90,36,29,598
5,34,102,185,214,218,0
93,174,116,63,598,596,108
120,100,1,9,174,180,569
9,102,180,0,20,0,36
137,244,50,36,116,41,1
38,29,635,36,0,21,11
87,214,36,232,218,593,188
89,63,147,98,75,52,28
41,63,116,65,158,123,75
96,50,12,1,226,102,125
86,29,34,232,1,265,0
76,65,235,1,29,116,108
5,36,59,254,218,214,257
137,1,36,116,50,38,40
43,36,50,1,596,119,116
3,214,237,34,0,232,1
6,603,263,147,75,141,63
36,116,176,600,36,20,63
137,30,273,50,36,116,108
104,151,127,596,249,116,29
46,1,135,133,141,168,263
128,29,36,108,178,188,232
5,214,185,21,73,218,0
100,235,50,1,40,108,569
136,188,143,34,21,180,38
44,116,112,26,158,596,63
51,50,73,34,98,40,108
39,267,210,534,9,63,40
52,1,692,180,119,100,273
128,263,226,218,36,29,188
19,1,102,34,0,226,214
11,139,116,249,156,263,63
135,116,53,1,50,168,596
25,117,48,160,135,116,249
100,36,1,0,40,102,214
85,218,102,188,214,36,81
75,96,263,36,63,40,596
114,249,250,63,65,116,569
77,96,635,116,112,36,185
6,116,263,147,141,139,63
100,1,0,226,229,0,214
3,218,254,102,256,232,214
39,9,36,116,63,160,534
81,63,250,600,114,117,112
137,1,226,116,50,108,596
74,108,96,1,116,65,48
43,596,226,116,119,33,29
64,40,38,37,226,214,232
96,226,50,1,210,36,61
84,43,232,34,88,29,188
4,158,75,116,135,50,34
86,29,232,1,43,108,34
76,1,96,63,65,135,77
13,29,1,77,176,123,534
44,596,116,63,36,158,0
28,172,1,73,63,34,252
119,244,34,172,108,218,29
5,214,17,0,73,244,0
104,127,55,141,1,48,73
53,63,534,249,36,116,0
46,1,168,63,149,596,263
20,108,36,43,180,0,0
5,73,185,0,0,29,188
11,172,263,63,41,149,236
58,34,63,263,0,0,0
15,9,75,116,166,63,14
86,48,232,1,188,40,0
81,247,63,1,178,252,73
74,48,235,96,1,116,110
86,1,232,218,254,102,29
51,226,102,0,214,36,108
41,1,908,110,0,63,40
25,135,160,249,225,116,156
52,604,256,273,123,610,114
128,1,218,908,108,29,232
7,1,102,214,0,96,235
6,160,603,249,123,263,220
40,256,273,102,600,108,48
14,50,1,178,21,108,125
28,226,36,172,63,73,11
1,147,145,63,139,0,108
114,569,36,98,43,188,0
5,73,185,36,214,218,0
19,1,149,252,11,108,29
53,112,156,63,158,51,265
84,29,58,232,65,37,188
27,29,34,1,232,0,0
46,236,141,1,0,63,168
87,0,102,188,29,60,21
19,102,40,1,43,36,214
100,41,168,596,50,116,1
120,180,1,100,92,36,593
14,226,131,116,75,108,63
9,267,36,231,188,0,0
69,235,48,1,116,65,108
106,50,1,116,569,168,149
51,36,102,43,108,214,9
11,172,116,63,249,236,36
2,1,127,36,131,0,29
17,123,534,36,273,63,108
27,36,29,232,1,21,8
86,29,34,1,232,108,40
46,63,88,116,236,141,135
19,1,149,41,252,63,108
71,277,50,108,244,152,88
44,36,158,569,63,168,596
72,102,36,190,215,180,218
84,73,180,10,188,0,0
52,121,21,36,48,41,1
26,214,265,1,232,593,36
38,29,635,1,244,16,11
5,180,79,102,36,86,43
14,50,116,36,125,108,12
30,29,36,218,267,0,16
120,174,41,11,29,0,0
19,1,36,43,593,214,0
129,1,50,596,13,73,11
6,63,65,263,0,20,36
73,145,178,0,50,16,16
76,180,0,223,0,0,0
64,43,0,180,73,0,0
14,50,178,34,259,125,1
25,36,41,236,63,0,166
53,534,166,0,240,116,63
39,63,534,116,273,15,77
11,0,141,116,75,63,236
50,232,29,34,0,188,0
83,181,229,180,223,185,0
53,63,225,250,26,139,116
31,102,254,0,214,16,218
25,48,249,123,596,160,116
19,1,102,29,256,185,0
29,50,69,9,1,102,908
51,0,102,37,108,214,31
69,108,1,116,48,119,235
70,603,225,50,116,208,145
129,210,600,116,33,110,30
128,231,102,11,30,218,188
41,63,116,75,158,65,139
19,141,141,600,50,36,108
51,34,267,226,21,214,23
5,214,254,36,102,116,0
104,50,73,1,127,116,112
65,36,116,1,41,24,48
43,36,50,596,16,119,116
100,1,36,8,21,40,214
128,123,102,34,231,0,0
12,114,63,154,174,156,160
19,1,188,36,42,29,244
14,116,11,1,50,125,108
64,0,180,218,36,188,0
43,50,210,100,77,20,36
113,1,48,41,1466,65,232
25,48,156,249,116,596,135
96,131,226,114,29,1,21
41,172,147,63,149,158,116
100,108,50,1,43,188,38
128,0,254,36,214,226,218
46,1,240,11,75,236,63
128,16,218,244,40,16,180
137,21,178,36,50,244,131
107,92,36,181,43,216,88
18,63,73,252,11,75,149
54,50,151,9,569,34,168
52,121,117,36,48,41,1
88,1,0,36,244,180,0
38,29,635,40,16,11,16
26,36,42,1,214,593,188
54,50,65,36,151,73,240
85,43,178,0,180,0,0
86,0,36,42,244,232,29
76,223,1,69,29,232,108
43,63,41,534,21,8,40
36,77,77,36,23,63,162
109,63,598,147,36,236,596
5,31,0,214,36,43,38
9,75,261,63,36,166,261
104,75,168,36,50,1,127
25,596,41,48,16,1,108
109,63,1,147,596,139,141
75,29,229,0,102,88,17
86,29,232,1,188,216,34
104,5,116,112,50,1,127
135,168,596,36,50,86,55
101,259,77,77,29,77,0
60,50,252,34,116,244,0
35,263,172,485,63,7,166
5,214,185,593,73,28,0
86,1,102,36,0,214,232
70,603,116,63,208,135,145
30,92,102,43,256,123,214
120,226,908,1,231,210,30
100,50,1,232,596,41,108
46,168,603,263,141,63,116
31,102,256,188,214,218,16
19,50,67,116,108,149,1
123,1,176,88,29,24,232
69,185,108,210,1,908,214
120,48,174,1,240,41,226
71,21,249,116,244,50,596
100,1,0,0,0,0,40
54,151,208,50,112,149,168
25,48,36,1,43,40,232
5,254,102,218,36,214,188
135,1,50,178,168,143,36
136,50,116,34,188,0,0
41,116,158,65,63,75,36
61,569,180,116,108,24,178
36,36,1,63,237,259,20
43,36,50,77,77,244,40
75,190,36,0,188,593,214
135,60,180,34,23,21,181
70,75,569,50,1,145,36
6,63,263,147,152,75,596
136,244,36,21,50,8,569
21,166,116,1,63,5,36
88,214,102,36,201,0,0
104,50,596,1,127,116,73
54,36,11,7,50,116,166
19,149,67,36,108,50,1
92,36,0,29,90,908,0
50,593,180,36,254,42,0
51,102,75,0,75,73,214
110,9,214,36,90,593,75
89,147,98,117,108,114,139
106,1466,244,50,41,36,116
27,214,1,75,34,102,232
129,1,55,116,50,36,178
71,152,50,170,108,244,13
8,108,65,158,50,170,75
68,0,180,23,73,0,0
26,1,36,244,37,188,214
76,1,65,63,116,77,40
109,63,160,147,236,116,596
86,29,100,36,232,0,43
136,232,0,36,29,40,244
25,36,596,152,116,48,41
96,9,125,114,50,1,131
65,48,116,1,244,36,41
81,1,63,151,36,116,252
120,26,174,143,180,1,168
75,36,63,75,75,534,75
5,188,38,218,36,214,254
100,1,36,265,214,0,0
35,36,236,152,63,75,75
137,36,50,1,73,11,116
101,218,190,34,37,77,77
93,36,116,174,63,75,11
81,149,598,116,63,11,151
61,36,75,180,90,908,178
5,36,593,214,254,232,75
106,116,36,569,166,41,50
68,102,598,265,0,36,29
87,75,102,36,180,75,244
52,36,48,116,121,273,41
114,117,143,63,116,252,168
27,48,1,232,36,244,40
38,635,112,116,29,0,185
9,240,42,0,0,180,267
21,29,166,188,1,41,77
5,214,36,43,0,216,0
48,75,172,63,11,34,236
69,1,50,75,65,36,116
52,121,48,273,41,0,16
136,1,178,0,0,36,50
38,229,635,11,38,29,0
111,1,23,218,188,36,214
95,596,154,11,50,166,34
21,116,36,41,166,188,29
75,190,36,23,102,214,244
69,36,29,1,65,75,116
100,0,218,34,214,21,1
11,36,116,172,63,20,236
70,174,63,1,135,116,26
123,240,176,214,36,1,232
107,108,176,226,48,73,65
19,50,108,1,36,249,0
87,0,102,218,36,180,108
128,218,240,36,0,180,102
43,92,50,36,100,40,21
52,119,36,48,1,121,41
80,16,216,16,0,16,16
72,36,75,180,38,43,40
5,102,36,214,73,44,0
11,63,263,75,1,41,34
96,11,36,29,125,131,108
68,267,29,0,43,36,0
32,75,170,174,63,569,75
75,36,88,43,102,180,40
11,116,263,41,1,36,63
135,73,17,36,908,50,242
70,145,116,36,50,143,1
105,176,180,34,77,0,40
28,63,116,73,1,112,36
54,50,151,208,116,168,139
9,100,908,29,36,226,30
120,174,180,119,100,208,36
5,43,0,0,102,931,36
107,267,190,34,29,40,0
86,102,30,214,232,34,218
8,11,50,158,34,75,170
135,41,50,168,11,73,73
38,11,50,81,34,261,13
51,102,188,23,22,21,214
5,0,102,214,116,31,36
89,63,168,174,147,1,114
47,63,37,121,692,36,108
100,73,249,41,50,596,168
69,108,65,116,50,600,119
15,110,63,75,100,116,36
100,23,1,40,180,36,181
70,208,1,26,174,116,50
50,229,180,10,569,34,0
8,50,147,158,36,11,0
2,11,242,1,29,12,127
101,34,190,23,218,77,29
59,162,21,8,151,244,29
75,44,29,77,102,190,0
91,73,44,27,31,79,0
19,252,11,34,63,215,485
34,20,1,23,20,178,41
14,73,1,125,0,50,0
58,240,593,34,218,63,236
86,232,244,29,39,1,37
85,231,39,0,36,0,0
47,63,75,98,236,166,131
17,41,98,63,273,36,596
54,50,151,162,168,160,244
54,152,112,151,50,143,117
101,180,206,1,40,24,0
13,77,250,114,41,1,534
2,116,127,1,242,50,114
84,231,40,42,36,254,232
25,249,141,36,116,63,236
136,180,267,81,216,73,0
5,102,218,232,254,0,214
85,180,40,108,116,178,127
8,75,11,158,147,50,143
75,77,29,190,43,0,16
70,174,26,116,36,50,1
137,1,50,73,178,244,36
121,232,188,29,0,0,0
90,4,4,4,4,4,4
12,63,11,36,170,0,0
76,15,0,20,44,63,223
87,218,0,38,44,180,0
128,44,36,29,216,0,0
29,131,36,11,180,0,0
79,29,232,244,16,60,0
38,185,635,0,11,29,0
46,63,168,75,41,236,0
27,1,36,59,0,188,214
48,172,147,14,63,149,11
71,50,36,244,41,152,11
30,218,214,36,188,593,0
129,1,50,596,151,36,73
21,0,34,180,0,218,0
19,11,1,36,0,63,0
2,114,1,127,125,29,116
31,214,108,232,42,0,36
68,40,190,102,232,92,214
109,250,147,0,160,116,63
11,249,172,48,116,160,135
76,263,223,108,220,116,1
52,273,121,116,37,1,108
6,147,116,160,249,263,63
75,96,263,63,77,40,218
7,102,40,180,110,1,43
100,108,214,188,34,16,38
74,25,267,75,534,0,63
109,116,149,236,63,170,36
38,16,635,116,11,29,0
75,36,180,0,102,28,0
55,226,29,242,1,232,36
23,114,50,48,73,112,116
14,50,1,119,116,131,108
136,50,116,30,36,40,143
5,36,0,244,102,116,214
95,603,116,143,135,145,139
123,29,102,235,1,36,30
61,908,108,96,29,235,90
100,41,168,50,569,116,1
9,102,931,226,218,36,188
64,254,102,79,43,214,36
29,50,908,1,210,131,36
120,174,226,1,29,108,143
19,50,102,1,36,12,218
11,63,156,263,139,88,20
72,63,11,75,36,38,21
30,0,0,36,29,0,73
11,41,63,152,236,0,16
14,216,50,108,0,125,73
110,214,218,34,244,0,23
85,36,231,218,188,0,38
36,63,36,131,908,598,77
9,92,63,36,236,598,188
35,63,36,172,263,166,75
19,29,41,1,176,73,11
26,38,214,218,39,44,0
112,44,0,188,180,0,36
94,11,63,8,0,170,75
23,73,86,41,50,0,11
97,11,180,73,36,1,0
92,908,240,77,44,17,214
136,232,244,21,0,50,0
41,63,11,34,75,166,65
14,50,73,36,38,125,131
20,214,38,73,36,43,0
128,214,102,256,36,188,0
56,116,141,596,63,24,1466
75,36,63,218,0,77,263
2,50,127,242,21,36,1
76,96,116,63,77,1,534
81,116,0,1,151,252,63
27,40,100,116,29,1,232
70,50,1,174,26,116,143
35,63,156,263,166,55,116
101,180,206,58,24,0,0
22,77,190,29,41,232,259
8,50,170,143,36,11,0
29,11,180,1,13,9,12
85,231,86,88,0,0,0
27,232,180,218,16,16,188
89,139,174,114,34,147,63
52,41,48,121,273,21,77
38,16,11,635,43,1,0
30,44,180,254,43,232,16
121,20,29,102,34,216,232
80,75,75,75,11,75,117
2,50,108,1,125,116,127
31,214,151,254,218,36,40
75,244,77,218,263,63,534
19,252,41,50,34,149,1
113,108,1466,0,65,48,20
38,81,164,65,593,29,0
81,116,34,598,20,63,151
7,180,218,23,34,1,593
87,214,593,218,0,232,40
89,603,116,114,63,250,147
25,160,116,1466,48,263,141
78,908,73,36,214,108,90
136,50,244,116,143,34,0
5,102,931,0,218,0,36
31,232,102,37,244,214,43
52,121,119,1,48,273,108
77,208,635,931,116,11,112
7,232,102,1,34,214,0
35,63,141,158,135,263,116
5,102,226,43,214,34,0
92,24,30,214,112,240,908
120,143,108,174,1,116,48
86,1,235,29,254,102,244
70,145,1,50,116,135,143
73,600,141,208,116,112,137
137,1,50,116,41,9,108
61,96,98,908,180,569,108
119,100,30,1,235,38,214
85,180,254,218,102,40,36
56,1466,141,0,116,63,0
120,180,36,174,181,240,143
126,36,41,273,108,48,256
84,102,34,180,244,40,218
112,277,166,108,534,29,244
100,1,38,218,108,214,0
25,48,232,1,77,108,273
36,231,269,20,273,1,244
48,63,36,156,116,236,139
86,48,1,223,23,232,36
86,244,232,0,48,1,0
11,63,116,156,263,141,123
71,40,23,50,116,36,152
10,63,116,141,236,160,123
22,273,110,108,34,48,232
74,96,1,116,110,65,48
21,16,50,116,77,123,166
100,34,40,210,214,1,102
14,50,116,9,108,131,1
87,42,232,102,188,36,29
93,174,152,75,63,88,108
64,16,180,102,218,16,0
52,77,41,121,29,36,21
135,168,218,188,50,21,178
85,181,218,102,214,36,0
22,29,176,108,41,77,232
28,116,40,1,63,73,55
50,231,34,0,0,102,0
54,50,151,160,208,117,168
101,206,180,1,24,57,0
14,1,116,108,125,73,50
100,36,41,63,569,168,1
120,174,1,36,180,17,75
123,180,40,0,190,36,0
9,0,79,43,81,180,0
136,36,50,40,21,8,244
17,116,63,36,178,273,77
77,8,635,185,21,40,112
128,36,229,102,0,214,0
6,63,263,147,116,36,75
41,7,65,21,26,63,8
34,1,178,41,119,29,21
92,908,11,16,214,16,40
19,37,102,1,180,188,244
64,36,43,216,188,593,29
136,34,50,43,21,8,244
120,208,100,180,1,569,174
108,206,36,112,90,178,29
109,156,147,63,160,117,596
101,254,29,37,77,77,232
101,206,0,0,29,0,0
2,127,11,1,50,73,0
18,63,11,36,172,73,0
13,31,77,534,41,67,240
68,44,92,218,0,0,29
85,254,36,180,218,0,28
107,36,100,216,39,214,0
52,29,36,121,100,1,77
35,63,36,172,263,75,166
14,73,50,100,1,108,41
75,0,0,102,110,214,188
100,1,50,267,116,152,168
92,96,908,931,108,112,256
119,100,0,1,214,36,232
14,600,178,119,116,133,110
5,254,102,0,48,0,0
19,1,141,0,102,214,108
33,1,102,110,180,908,30
106,108,100,260,116,48,168
10,116,0,141,160,147,108
86,48,244,36,232,1,0
85,231,60,43,36,23,21
25,41,116,249,160,596,48
92,908,240,214,96,36,108
129,1,226,50,116,178,69
128,102,254,180,40,244,36
21,63,596,174,116,1,141
7,30,1,36,235,214,60
8,50,158,603,116,143,154
106,569,116,1466,50,36,108
137,50,119,273,108,604,116
64,1,102,34,0,108,180
7,1,244,110,48,235,24
8,108,160,154,603,50,145
97,112,1,149,252,116,63
100,1,36,108,73,50,181
26,1,102,73,36,214,218
13,63,36,534,1,273,119
98,226,116,178,29,131,273
48,172,116,249,147,141,63
30,254,29,244,108,34,77
121,267,29,218,254,36,188
55,1,231,178,108,0,34
39,63,41,534,98,112,116
63,596,168,36,166,63,141
14,50,41,36,692,1,116
5,0,100,34,214,0,0
66,185,229,0,908,214,0
1,36,139,208,147,63,145
129,178,1,58,36,110,50
17,259,41,36,29,178,121
35,75,75,172,147,63,236
136,36,116,17,50,181,0
31,180,176,42,34,39,216
135,252,178,73,36,21,50
21,50,36,77,166,77,240
46,63,98,117,1,263,168
28,63,1,116,172,249,25
20,43,232,36,214,73,31
6,1,116,63,263,170,596
86,1,36,218,214,232,108
70,50,174,26,116,8,1
5,188,185,214,73,218,596
129,600,50,208,116,596,168
120,1,100,908,41,4,180
84,43,34,102,29,232,181
35,63,263,172,158,116,141
10,147,249,63,596,160,26
101,36,108,0,102,29,232
43,50,100,210,20,116,36
70,50,1,26,569,174,154
100,168,50,36,596,41,11
69,48,116,1,9,65,36
5,92,0,0,36,214,40
86,29,1,232,0,244,36
7,1,0,0,180,0,36
9,267,43,102,30,36,29
52,41,244,121,48,226,273
104,50,1,116,596,73,162
11,36,172,249,160,236,63
23,50,53,36,73,249,116
54,36,569,151,168,50,112
19,180,102,0,1,0,0
5,1,102,34,0,214,188
136,13,11,13,596,116,50
101,23,77,261,77,261,29
114,75,11,16,252,569,63
104,29,151,2,73,73,11
13,63,41,16,534,16,0
84,31,216,215,218,36,214
5,0,215,214,34,31,0
39,63,0,41,36,273,534
10,26,75,63,36,170,263
9,92,34,1,180,259,188
71,244,178,36,50,108,170
86,180,36,244,43,108,57
60,50,73,252,8,73,116
4,50,11,75,166,116,16
84,188,36,180,0,218,73
43,0,41,63,36,534,108
9,36,102,30,180,164,185
7,254,116,1,30,48,232
35,263,172,160,63,116,249
92,90,908,112,598,256,214
69,604,119,116,110,235,117
38,40,36,1,48,635,116
52,121,48,119,116,41,1
88,102,40,1,214,226,36
99,29,116,156,112,208,108
112,1,43,188,229,36,180
52,121,29,244,16,77,265
114,63,11,252,168,181,16
17,63,178,259,41,36,0
16,1,56,178,29,11,259
20,23,593,244,0,36,214
129,50,41,36,1,100,11
80,16,16,16,216,16,29
11,1,180,40,0,116,0
64,102,34,180,188,218,0
9,174,596,75,170,75,63
114,908,250,0,65,116,50
21,168,250,166,63,108,26
86,29,34,100,0,108,235
41,63,11,116,172,166,14
5,214,185,73,218,188,21
9,267,34,1,37,180,0
10,63,1,160,147,26,174
71,249,151,116,50,244,178
136,42,21,34,50,143,181
76,63,604,911,23,116,77
35,172,63,263,75,149,75
75,214,36,190,0,37,244
136,8,180,34,40,181,21
77,36,9,635,55,11,0
36,63,36,100,216,20,273
46,116,41,1,63,36,240
47,63,75,116,0,77,236
19,1,39,0,29,23,593
4,50,116,11,166,36,75
5,16,218,37,593,214,0
86,36,102,218,188,244,180
128,36,102,79,180,43,0
137,36,50,116,21,596,60
114,67,174,116,63,75,569
89,75,147,250,0,152,63
51,36,188,108,931,0,0
119,43,29,36,188,20,232
104,50,1,127,137,116,36
106,50,166,273,168,569,1
10,147,26,108,160,75,63
120,180,174,1,143,108,569
64,180,31,218,593,9,188
104,1,116,149,36,50,596
19,1,37,36,29,102,0
109,63,147,116,236,139,160
89,250,63,147,160,139,114
43,36,50,119,0,100,116
71,162,73,63,187,36,73
126,48,119,108,273,534,77
75,36,180,102,0,69,244
84,0,0,0,0,0,0
123,0,0,0,0,0,0
72,0,0,0,0,0,0
27,0,0,0,0,0,0
40,0,0,0,0,0,0
26,0,0,0,0,0,0
95,0,0,0,0,0,0
86,0,0,0,0,0,0
19,0,0,0,0,0,0
96,0,0,0,0,0,0
14,1,178,50,108,242,692
46,36,263,249,63,168,1
72,37,36,190,218,180,259
84,73,596,42,188,180,0
35,172,263,149,598,63,75
86,29,232,1,40,108,36
5,0,254,176,34,214,43
25,77,100,48,41,108,235
104,210,48,168,1,112,143
56,63,116,117,1466,596,236
5,42,254,593,21,180,40
69,65,1,116,36,232,180
7,116,36,1,180,73,21
63,36,596,1466,116,75,40
51,36,40,108,214,37,0
126,63,108,65,41,36,232
100,218,50,1,36,30,108
109,156,160,63,117,139,147
129,116,1,73,232,50,596
128,188,81,254,180,43,36
112,170,108,63,77,152,41
38,34,635,11,29,210,0
95,108,116,145,50,117,143
128,102,218,29,40,36,108
58,247,75,0,63,131,263
45,261,235,29,36,254,41
42,36,11,152,50,168,151
31,0,185,190,36,214,23
68,88,63,36,236,244,108
77,11,635,185,60,21,23
128,596,1,36,29,108,244
41,75,154,0,0,63,145
11,180,79,108,21,0,0
64,102,34,218,216,0,180
76,16,223,16,36,232,63
50,229,102,77,29,36,218
39,63,41,534,98,36,116
104,50,1,151,127,36,0
91,269,79,37,73,254,188
135,1,11,252,50,168,178
88,29,34,223,244,232,0
44,63,145,168,116,36,143
104,50,127,116,1,36,240
25,1,41,232,36,48,108
85,188,254,218,180,69,34
101,214,77,36,37,190,40
43,534,121,50,36,116,162
129,1,36,110,178,116,50
5,214,185,73,188,43,0
10,156,63,236,123,139,108
74,229,63,77,16,237,0
14,692,178,11,50,60,125
136,50,36,143,73,21,181
20,36,73,218,73,261,214
114,63,36,75,11,252,8
52,1,41,36,121,100,48
87,36,232,29,0,0,0
93,63,108,36,569,252,40
11,1,65,0,102,180,21
100,108,1,596,36,73,50
26,1,36,214,0,100,0
25,48,123,110,36,235,108
53,63,911,116,1466,123,96
60,1,151,112,178,143,50
84,232,178,73,180,0,88
86,1,36,108,232,29,244
50,36,42,180,0,69,9
8,50,75,147,88,108,158
104,50,210,127,1,168,112
13,1,259,534,235,29,108
86,48,41,36,65,232,108
51,267,43,36,214,0,593
14,1,180,21,218,0,0
10,36,149,26,147,63,123
29,90,1,36,119,908,50
19,1,102,180,244,0,0
13,63,36,534,1,273,232
16,1,100,908,48,90,178
121,218,180,254,244,36,0
8,166,154,36,50,75,249
5,36,43,40,39,214,188
14,36,11,125,50,1,108
25,152,26,166,36,29,596
86,1,34,29,43,232,265
8,50,75,170,158,117,88
9,267,0,0,0,29,36
2,1,127,36,125,13,29
44,63,145,21,36,240,8
46,63,237,41,36,8,168
84,73,180,188,0,0,0
53,240,40,63,152,34,112
13,63,77,41,65,168,149
48,63,249,36,172,236,116
75,190,593,36,63,40,23
84,0,180,596,237,218,73
5,34,254,218,40,0,214
6,63,11,147,263,14,0
14,50,116,125,1,108,40
86,1,34,108,29,244,232
76,1,223,108,29,235,40
26,1,36,43,214,188,593
100,50,36,1,218,21,188
39,63,112,250,40,116,36
135,50,1,116,168,36,73
95,145,53,116,154,143,63
61,90,180,75,908,96,75
41,116,65,158,63,160,147
19,1,50,116,36,249,252
123,29,166,256,36,232,240
31,36,254,102,218,188,214
14,11,21,178,125,60,29
44,34,63,8,145,75,569
86,218,36,0,13,180,188
114,485,36,0,569,57,0
43,65,41,485,116,29,0
11,63,1,41,36,263,108
109,596,236,170,160,117,63
104,127,50,36,1,149,244
51,50,31,34,98,73,188
128,254,102,214,43,36,0
38,185,635,41,1,29,235
19,1,50,116,112,249,252
93,116,108,139,63,174,0
123,1466,1,29,256,36,7
31,36,102,1,30,232,214
18,36,254,593,180,185,0
79,43,36,102,232,29,108
97,102,1,152,232,596,48
100,50,168,41,596,116,1
25,1,263,116,141,158,48
21,36,180,1,0,43,102
86,108,0,1,29,232,0
14,50,242,119,73,273,108
100,1,108,235,0,63,36
11,63,249,123,53,236,36
121,0,254,214,232,36,0
49,63,9,596,108,1,36
65,235,1,41,36,21,48
4,143,116,158,50,0,65
50,180,232,188,40,244,269
35,26,63,247,174,75,236
104,50,127,73,1,244,0
15,36,166,116,63,236,244
48,232,29,34,60,216,21
5,254,214,36,0,0,0
39,9,210,0,41,534,63
98,34,9,178,56,29,273
8,50,36,147,158,75,11
114,67,36,174,168,569,0
86,36,232,29,1,42,254
100,1,50,116,240,36,596
61,256,36,75,908,90,29
10,116,160,596,63,141,147
123,29,36,232,0,166,240
87,36,218,1,180,188,244
31,908,218,36,0,0,214
106,1466,50,36,569,41,1
81,63,1,116,598,151,55
135,50,168,1,36,178,116
26,214,593,1,36,232,0
81,1,149,63,147,73,598
2,119,9,1,36,125,29
54,50,151,36,143,154,569
114,31,36,174,67,143,569
86,40,29,43,1,232,102
